file,label
MLAAD/fake/de/tts_models_de_thorsten_vits/werde_die_du_bist_02_f000132.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/caspar_hauser_27_f000004.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/kleinzaches_02_f000103.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_06_12_f000005.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_24_poe_f000036.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_12_poe_f000221.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/alter_afrikaner_21_f000273.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_50_lasswitz_f000024.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_59_lasswitz_f000065.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_30_poe_f000178.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/werde_die_du_bist_01_f000118.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/mein_weg_als_deutscher_und_jude_003_f000015.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/tom_sawyer_01_f000204.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/maerchen_010_f000157.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/tom_sawyer_01_f000272.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_31_lasswitz_f000071.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/frankenstein_18_f000100.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Die_Kanzlerin_direkt_40_07_f000003.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/untermbirnbaum_10_f000006.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/das_letzte_marchen_003_f000284.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/grune_gesicht_09_f000215.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/caspar_hauser_13_f000197.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/grune_gesicht_03_f000217.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/kleine_lord_13_f000067.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_13_16_f000008.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_08_lasswitz_f000012.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/ferien_vom_ich_011_f000312.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_39_lasswitz_f000160.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/grune_haus_15_f000067.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/ferien_vom_ich_016_f000124.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/grune_gesicht_13_f000111.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/toten_seelen_16_f000012.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_22_14_f000006.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/untermbirnbaum_04_f000093.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/altehaus_001_f000147.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_24_lasswitz_f000191.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_35_lasswitz_f000078.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/das_letzte_marchen_013_f000060.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/frankenstein_27_f000090.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/caspar_hauser_12_f000031.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/kleine_lord_02_f000067.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/tschun_20_f000085.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_02_16_f000029.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/menschenhasser_01_f000045.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_19_poe_f000205.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/untermbirnbaum_09_f000077.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_20_lasswitz_f000136.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/kammmacher_5_f000009.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_13_15_f000022.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/untermbirnbaum_12_f000036.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_34_lasswitz_f000013.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_06_lasswitz_f000076.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/odysseus_06_f000121.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/alter_afrikaner_18_f000261.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_16_poe_f000308.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/alter_afrikaner_16_f000183.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/weihnachtsabend_08_f000099.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_41_lasswitz_f000138.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/menschenhasser_12_f000091.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/maedchenvommoorhof_5_f000031.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/maerchen_008_f000151.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/das_letzte_marchen_011_f000420.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_02_13_f000040.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/maerchen_010_f000077.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/kleine_lord_12_f000003.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/kleine_lord_01_f000153.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/das_letzte_marchen_010_f000039.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_28_lasswitz_f000083.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/caspar_hauser_17_f000122.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/mein_weg_als_deutscher_und_jude_002_f000042.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/untermbirnbaum_04_f000022.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/spiegel_kaetzchen_02_f000049.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/untermbirnbaum_03_f000025.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_07_poe_f000019.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/herrnarnesschatz_01_f000158.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/das_letzte_marchen_003_f000258.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/mein_weg_als_deutscher_und_jude_005_f000221.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/weihnachtsabend_06_f000198.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/weihnachtsabend_06_f000068.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/mein_weg_als_deutscher_und_jude_006_f000044.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/odysseus_08_f000051.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/sterben_08_f000082.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_14_poe_f000031.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_11_poe_f000376.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/das_letzte_marchen_009_f000032.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_31_16_f000042.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Die_Kanzlerin_direkt_40_14_f000011.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/frankenstein_26_f000029.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/frankenstein_25_f000008.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/toten_seelen_02_f000004.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/tschun_04_f000046.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/grune_gesicht_02_f000247.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/caspar_hauser_11_f000184.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_47_lasswitz_f000169.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/alter_afrikaner_07_f000326.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/undine_13_f000027.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/toten_seelen_06_f000063.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_10_poe_f000417.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_08_poe_f000183.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_05_poe_f000285.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_18_lasswitz_f000185.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/altehaus_007_2_f000046.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_05_16_f000023.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_08_poe_f000103.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_48_lasswitz_f000052.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/grune_gesicht_01_f000145.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/undine_03_f000030.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/tom_sawyer_11_f000017.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/toten_seelen_15_f000234.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/das_letzte_marchen_010_f000134.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_12_14_f000036.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_05_poe_f000181.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/reisenachtilsit_3_f000059.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/kleine_lord_06_f000220.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/toten_seelen_15_f000095.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Die_Kanzlerin_direkt_32_f000020.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/caspar_hauser_25_f000131.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/herrnarnesschatz_10_f000063.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/mein_weg_als_deutscher_und_jude_002_f000105.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/toten_seelen_14_f000107.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/alter_afrikaner_12_f000142.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_18_lasswitz_f000160.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/ferien_vom_ich_015_f000227.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/koenigsgaukler_7_f000002.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/mein_weg_als_deutscher_und_jude_004_f000067.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_34_lasswitz_f000198.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/weihnachtsabend_06_f000203.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_16_lasswitz_f000237.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/tom_sawyer_07_f000029.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/mein_weg_als_deutscher_und_jude_006_f000079.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_02_16_f000030.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_33_poe_f000114.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/alter_afrikaner_22_f000196.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/alter_afrikaner_06_f000240.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/kleine_lord_07_f000005.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/untermbirnbaum_02_f000005.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/alter_afrikaner_07_f000057.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_05_16_f000002.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_03_poe_f000395.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/maerchen_006_f000098.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/toten_seelen_27_f000126.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_50_lasswitz_f000081.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_10_lasswitz_f000193.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_22_lasswitz_f000198.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/grune_gesicht_13_f000258.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/toten_seelen_20_f000051.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/alter_afrikaner_21_f000133.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_14_17_f000026.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/tom_sawyer_13_f000223.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_31_lasswitz_f000092.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/altehaus_009_2_f000025.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/toten_seelen_21_f000035.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/alter_afrikaner_06_f000187.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/menschenhasser_08_f000058.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_15_poe_f000160.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_12_15_f000004.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_08_poe_f000110.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/mein_weg_als_deutscher_und_jude_004_f000143.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/grune_haus_12_f000035.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_09_lasswitz_f000151.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_10_14_f000086.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/das_letzte_marchen_009_f000130.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_37_13_f000012.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/toten_seelen_06_f000009.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/tschun_03_f000105.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/alter_afrikaner_03_f000242.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_35_13_f000026.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/kleinzaches_08_f000056.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_60_lasswitz_f000218.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/kleine_lord_02_f000369.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/grune_gesicht_12_f000181.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/tschun_06_f000117.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_32_12_f000037.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/alter_afrikaner_22_f000108.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/frankenstein_23_f000083.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/toten_seelen_11_f000091.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/caspar_hauser_11_f000214.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/ferien_vom_ich_010_f000226.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/grune_haus_06_f000106.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_02_lasswitz_f000112.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/altehaus_013_f000061.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_07_12_f000039.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_43_12_f000032.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/caspar_hauser_18_f000060.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/sterben_08_f000166.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/odysseus_15_f000064.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/tom_sawyer_06_f000287.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/tschun_21_f000138.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/untermbirnbaum_15_f000042.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/spiegel_kaetzchen_02_f000043.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_29_lasswitz_f000031.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/toten_seelen_01_f000235.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/menschenhasser_05_f000023.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_37_12_f000006.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_13_poe_f000278.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/maedchenvommoorhof_5_f000024.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/altehaus_003_f000036.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/caspar_hauser_08_f000048.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/alter_afrikaner_28_f000168.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_10_lasswitz_f000051.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_42_13_f000060.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/toten_seelen_21_f000170.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/mein_weg_als_deutscher_und_jude_001_f000159.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_57_lasswitz_f000051.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/tschun_07_f000057.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/caspar_hauser_09_f000142.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/20081231_neujahrsansprache_f000005.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_21_lasswitz_f000228.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/koenigsgaukler_2_f000070.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_47_lasswitz_f000181.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_18_lasswitz_f000154.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_13_15_f000017.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/toten_seelen_31_f000207.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_05_poe_f000123.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/kammmacher_4_f000043.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/grune_gesicht_15_f000275.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/kleinzaches_06_f000054.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/liebesbriefe_01_f000061.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/werde_die_du_bist_07_f000070.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/ferien_vom_ich_016_f000047.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/caspar_hauser_19_f000149.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/sandmann_1_f000123.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/liebesbriefe_11_f000040.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/maerchen_008_f000091.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/ferien_vom_ich_016_f000014.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/toten_seelen_10_f000137.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_03_lasswitz_f000104.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/kleine_lord_04_f000131.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_12_poe_f000146.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/odysseus_18_f000067.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/maerchen_006_f000245.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_42_12_f000014.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_03_lasswitz_f000085.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_17_poe_f000076.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/caspar_hauser_19_f000198.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/weihnachtsabend_01_f000118.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/Kanzlerin_16_14_f000023.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_08_poe_f000317.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/werde_die_du_bist_01_f000031.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/toten_seelen_35_f000078.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/alter_afrikaner_08_f000252.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/tom_sawyer_14_f000123.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_10_poe_f000029.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/toten_seelen_28_f000101.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/zweiplaneten_23_lasswitz_f000199.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/das_letzte_marchen_013_f000072.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/erzaehlungen_30_poe_f000078.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/mein_weg_als_deutscher_und_jude_001_f000080.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/frankenstein_18_f000121.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/frankenstein_09_f000061.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/undine_03_f000048.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/untermbirnbaum_17_f000114.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/maedchenvommoorhof_8_f000061.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/frankenstein_23_f000174.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/kammmacher_2_f000004.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/toten_seelen_14_f000012.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/schmied_seines_glueckes_4_f000041.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/toten_seelen_14_f000167.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/toten_seelen_34_f000190.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/sandmann_3_f000029.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/grune_gesicht_14_f000016.wav,spoof
MLAAD/fake/de/tts_models_de_thorsten_vits/undine_15_f000064.wav,spoof
